country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sierra Leone,103.2855957,103.2973531,103.289795,103.2961633,103.2942526,103.2946679,103.2903424,103.2804932,103.2880275,103.2720415,103.2855274,103.2991311,103.3005416,103.2928404,103.2830038,103.2993712,103.304182,103.2978986,103.3012181,103.2996371,103.3188231,103.3074483,103.3108365,103.3063005,103.3077163,103.317789,103.3148449,103.3189889,103.3249737,103.3254684,103.3259569,103.3290968,103.3407307,103.3512054,103.3699178,103.3771312,103.3828412,103.4134408,103.4233204,103.4396416,103.460016,103.4718478,103.4991935,103.5208268,103.5444728,103.4758894,103.4493395,103.3956,103.3500632,103.3827776,103.4058346,103.3911929,103.3715608,103.3700635,103.3846894,103.3860312,103.3874267,103.3397154,103.2742014,103.2068794,103.1754783,103.1331626,103.1381053,103.1079864,103.0777934,103.0636365
Singapore,106.1240801,106.142497,106.1447728,106.1441517,106.1640423,106.1662278,106.1698654,106.1791547,106.2061515,106.2135241,106.2227438,105.9805117,105.8500331,105.6157364,105.5035398,105.453506,105.4914282,105.5124227,105.7596162,106.0781941,106.2028362,106.4437825,106.6933645,106.9549671,107.2280835,107.3609019,107.5004021,107.6082417,107.6652108,107.8656951,107.8702544,107.9735109,108.1014312,108.0255807,107.9887746,107.8390926,107.6818716,107.5100145,107.3637194,107.3164508,107.2202892,107.0762528,107.0453123,107.1291053,107.2441679,107.5231855,107.65191,107.6069148,107.535873,107.6579259,107.6013739,107.3318244,107.0148596,106.8505364,106.8338043,106.7898868,106.7582175,106.7983021,106.7668849,106.8272158,106.8105598,106.7398145,106.7319303,106.6213715,106.4711466,106.4712227
Slovakia,106.9781993,106.8898032,106.9682478,106.9578281,106.8866213,106.6124993,106.4645717,106.5703617,106.2586761,106.2164642,106.1100719,105.9075231,105.9811362,106.0527368,106.141041,106.4983694,106.0126504,105.9026448,105.7763107,105.5661127,105.4780665,105.3318318,105.0641489,104.8766717,104.9726811,104.998789,105.337573,105.3605412,104.9982261,104.825114,104.9840897,104.9287177,105.0653882,105.0551205,104.9555537,104.9577875,104.9118799,104.7784499,104.8523391,104.9810394,105.1884719,105.2036572,105.2839884,105.3817076,105.2278409,105.3090274,105.5248365,105.4727373,105.3775628,105.2907343,105.3570864,105.5536439,105.4635235,105.4935668,105.5240271,105.483243,105.3811472,105.2432263,105.0972986,105.0194056,104.6266676,104.7239185,105.0926557,105.1262674,105.1946443,105.4191644
Slovenia,105.9447792,105.9467837,105.9528788,105.9565336,105.9611193,106.2290544,106.1936952,106.0457343,106.1124601,105.9977839,105.706919,105.5565274,105.5119396,105.2842628,105.0087691,104.9248943,105.1000765,104.9488312,105.0322516,105.3448791,105.6065528,106.1506389,106.3584743,106.4895882,106.5792959,106.4073335,106.4331254,106.5461699,106.6492575,106.5157738,106.1850701,106.059229,105.9542958,105.7678746,105.6573113,105.6344225,105.573156,105.5916231,105.7183525,105.7914626,105.799072,105.8575658,105.901333,105.8480382,105.7840338,105.8801284,105.998647,106.0597718,106.1682004,106.1848078,106.1593644,106.1494815,106.022701,105.8957187,105.7219072,105.7520118,105.7472006,105.6863911,105.6865098,105.8079576,105.8120731,105.7988323,105.8349365,105.8241256,105.8693006,105.8548178
Solomon Islands,106.728462,106.7251869,106.7284332,106.7437828,106.7200398,106.7326404,106.7473663,106.7298592,106.7341023,106.7414269,106.7474368,106.7375176,106.7450072,106.7462218,106.728223,106.7253153,106.7353189,106.7383954,106.7422217,106.7329512,106.7222931,106.7121117,106.7252246,106.7179055,106.7194209,106.707516,106.7244907,106.7345108,106.7409616,106.7307943,106.7334845,106.7255159,106.7113637,106.7187378,106.710914,106.720405,106.7252316,106.7143758,106.7111423,106.7344349,106.7202557,106.7277475,106.7315448,106.7359615,106.7274699,106.7292447,106.7218851,106.7296143,106.715942,106.7274642,106.7251456,106.7216745,106.7313297,106.7185844,106.7240536,106.734923,106.7281895,106.7365808,106.7456155,106.7396093,106.7304675,106.7187681,106.7291026,106.7341417,106.7226548,106.7248607
Somalia,104.2373444,104.2317766,104.2295943,104.2319969,104.2391541,104.2287482,104.2461706,104.2426726,104.2428167,104.2438459,104.2425657,104.2410651,104.2370704,104.2412192,104.2535534,104.2651387,104.2640144,104.2653273,104.2757812,104.2862818,104.2916478,104.3006676,104.3231007,104.3343988,104.3617846,104.3766716,104.3825951,104.3840935,104.4209323,104.4350956,104.4703199,104.5036998,104.5380036,104.5529537,104.582372,104.6207475,104.6629185,104.708793,104.751679,104.7628707,104.7854836,104.8077811,104.8357268,104.826849,104.8227136,104.8206773,104.8169935,104.7900772,104.7816753,104.7307792,104.689887,104.6839651,104.6519715,104.6389004,104.6282169,104.616632,104.6216063,104.5697511,104.5364446,104.5079366,104.4804085,104.4458224,104.4254881,104.4021157,104.3902591,104.3763862
South Africa,103.1633889,103.1699588,103.1479987,103.1471561,103.1500675,103.1542098,103.1550235,103.1744787,103.1616243,103.1711755,103.1844024,103.1853082,103.197741,103.2126202,103.2057961,103.2140914,103.2277416,103.2213236,103.2307174,103.2523587,103.229433,103.2299848,103.2297546,103.2551803,103.2463652,103.2634201,103.268323,103.3015891,103.3055501,103.3179369,103.3309776,103.3017962,103.3185876,103.3079156,103.2640552,103.2290364,103.1978541,103.1696287,103.1246972,103.0972239,103.0748332,103.0597576,103.0655698,103.0605407,103.0628858,103.044073,103.0274938,103.0403486,103.0503597,103.0594646,103.0762012,103.0761969,103.0760791,103.0755912,103.0923524,103.0999375,103.0967489,103.0993434,103.1070475,103.092831,103.1005121,103.101424,103.0964247,103.1025454,103.1222349,103.128162
South Korea,106.3500852,106.3581227,106.3618919,106.3617738,106.3906364,106.3868017,106.4001136,106.3858876,106.3651402,106.3353642,106.3437484,106.3280546,106.3387952,106.3311583,106.3184437,106.3195675,106.3124325,106.319606,106.3034354,106.2845913,106.2537375,106.2524555,106.236596,106.2260069,106.237381,106.220851,106.2204836,106.2004214,106.175983,106.178423,106.2390293,107.209249,107.2884007,107.7322867,108.7240289,109.7555304,111.0174654,110.3665782,112.520002,112.8663624,115.088527,113.4617828,113.9428759,114.9521196,114.7009451,113.1455103,111.4366993,109.4174856,109.8911755,109.743941,109.8830743,109.3847638,109.5099621,108.7958382,108.2397169,107.7616626,107.2657729,106.4758274,106.3763357,106.4082741,106.4838908,105.8748903,105.6627262,105.4246398,105.3644645,105.3733427
South Sudan,103.4316429,103.4472529,103.4455304,103.4411517,103.4371981,103.4360643,103.4421627,103.4359092,103.450777,103.4362787,103.4358218,103.456078,103.428637,103.448103,103.4386745,103.436579,103.4473558,103.4567929,103.4653021,103.4601325,103.4532375,103.4564194,103.4562682,103.4685546,103.4689865,103.4761681,103.4815303,103.4906525,103.4903787,103.5030484,103.5069079,103.5094523,103.5130253,103.5213205,103.53666,103.5432669,103.5623825,103.5552375,103.579112,103.608284,103.6275167,103.6496729,103.6782214,103.6704641,103.6720506,103.652954,103.6482171,103.6143709,103.6054349,103.605786,103.6018464,103.616067,103.5834065,103.5651515,103.5301262,103.4915645,103.467589,103.4517616,103.4665808,103.4485155,103.4363573,103.4346304,103.4286755,103.4217057,103.4194823,103.4231676
Spain,105.592013,105.8628222,106.1703865,105.7033393,105.2518754,105.389948,105.2207456,105.2015536,105.167394,105.5871514,106.0297176,105.9909712,105.8907797,105.8082731,105.6135859,105.5012226,105.679466,105.6287708,105.6521169,105.8089372,105.9215433,105.9815855,105.9726332,105.9117237,105.9407816,106.806563,106.6126119,106.8982143,107.2176634,107.1583897,107.8418929,108.6383203,108.4956601,107.9578958,107.9979408,107.5603455,107.46588,107.4972349,107.2521164,107.1309987,107.0400928,107.044619,106.8078175,106.8411787,106.6699926,106.4786265,106.3402834,106.447597,106.7685952,106.4647582,106.6013654,106.1276445,106.3396617,106.3675797,106.6166544,106.3963585,106.5141077,106.4960967,106.6813497,106.796813,106.4644275,106.3954428,106.3481707,106.2360659,106.5090334,106.3529165
Sri Lanka,104.3637546,104.3672731,104.3674144,104.3736707,104.3647804,104.3661772,104.3453404,104.3077211,104.2795973,104.2443661,104.2131221,104.187201,104.1464762,104.1107075,104.0615129,104.041264,104.0220703,104.0208711,104.00031,104.0084397,103.9971969,103.9823425,103.9348042,103.8902317,103.8601682,103.8519547,103.9407193,104.0271866,104.1554368,104.2472605,104.3372391,104.4393361,104.4101371,104.401679,104.4538937,104.4871169,104.5435281,104.5646964,104.5643814,104.4720792,104.3740885,104.2263097,104.1380491,104.1078576,104.1228721,104.1448903,104.2386505,104.3684605,104.4581189,104.510898,104.5862098,104.5708414,104.5433011,104.5120523,104.4984058,104.4805679,104.4736424,104.3869461,104.3193135,104.2467791,104.1711712,104.0962695,104.0042761,103.9155903,103.8339627,103.7851763
Sudan,104.0360035,104.0356587,104.0355708,104.0344025,104.0319764,104.0278123,104.0246544,104.0336966,104.0455708,104.048681,104.0607487,104.0631682,104.0653728,104.0914908,104.0832584,104.0761581,104.0737452,104.083679,104.0654947,104.0507818,104.009771,103.9724294,103.9762555,104.0311368,104.1022423,104.1375657,104.17475,104.2259555,104.2781793,104.2387606,104.2191603,104.2201764,104.2211075,104.2254424,104.2139678,104.266194,104.3137936,104.3604836,104.397778,104.4221847,104.4217015,104.4559476,104.4724539,104.5224501,104.5595346,104.5939781,104.5532252,104.5116448,104.4911857,104.4296639,104.3681077,104.3033028,104.2911728,104.2877167,104.2620746,104.2706299,104.2457398,104.1912439,104.1809891,104.1568886,104.1217485,104.0998057,104.0977567,104.1080381,104.0988275,104.0853803
Suriname,102.9089742,102.854893,102.7961618,102.721384,102.6384867,102.5587113,102.4517041,102.4484539,102.4880597,102.6988272,102.8301293,102.9208524,103.0217212,103.1585347,103.2912558,103.4290953,103.496546,103.4914722,103.4964662,103.5011434,103.5082666,103.5100259,103.5084787,103.5098131,103.523087,103.521201,103.5379565,103.5320028,103.5212419,103.5437881,103.5526289,103.5630827,103.5643387,103.5790931,103.5941528,103.6101803,103.6218734,103.6172308,103.6464563,103.6631057,103.68252,103.699433,103.8159937,103.9157485,103.9770295,104.098023,104.1740803,104.1056087,103.9682026,103.9185483,103.8595492,103.6992043,103.6197146,103.5872157,103.5892959,103.5653622,103.4464455,103.3681076,103.3942163,103.4141001,103.4325911,103.3661818,103.2965578,103.2022662,103.05405,102.976115
Sweden,106.4488656,106.4681362,106.5145627,106.4956775,106.452327,106.4362499,106.5697678,106.2225342,106.4159782,106.4192209,106.0810707,106.0478854,105.9998699,106.103129,105.8902645,106.0066669,106.1762762,106.1720071,106.1341165,106.2534394,106.1045922,106.2322837,106.214383,106.0852116,106.0124759,105.888746,105.8613328,105.8759555,105.6964839,105.6178484,105.5996185,105.5617434,105.7888564,105.9560054,105.9675405,105.9453155,105.7874133,105.6479531,105.856371,105.8004391,105.6715024,105.7110546,105.5412733,105.2099488,105.12596,105.3308477,105.2858807,105.576586,105.8198631,105.8145955,105.9730226,106.003798,105.9298551,106.0169292,105.9812058,105.8791356,105.9106379,105.9596514,106.0024034,105.8964057,105.7034297,105.5750708,105.7417177,105.9163479,106.0266686,106.1929787
Switzerland,105.7717459,105.735904,105.538182,105.3406177,105.1838455,105.3374441,105.4430925,105.3531235,105.2739541,105.1447188,104.8938159,104.8333059,104.9569512,105.0430932,105.27873,105.5723378,105.5466351,105.4403004,105.4935664,105.5989189,105.8989201,105.9080444,106.0699298,105.9893279,105.8342654,105.6420556,105.3045914,105.5118221,105.5116471,105.4016264,105.4235429,105.5781509,105.4515938,105.5184153,105.3546703,104.8849709,104.8165431,104.9701809,105.1070879,105.1715504,105.1253017,105.2476555,105.1753551,105.2979551,105.326117,105.3244442,105.4230343,105.3748571,105.3930264,105.5324109,105.6780119,105.6982707,105.7611913,105.6468803,105.5593832,105.7523711,105.8114279,105.8064162,105.9754525,106.0180269,105.8885226,106.0269835,106.1198152,106.0186835,105.8984356,105.8146391
Syria,105.1986263,105.2024417,105.2040755,105.206268,105.2064584,105.205614,105.2081115,105.2159077,105.2085296,105.2370155,105.2091126,105.202027,105.2057394,105.2003889,105.1940104,105.1841848,105.2016333,105.2095655,105.2042854,105.2255758,105.2470298,105.2460494,105.2452506,105.2281368,105.2433304,105.2488386,105.3006122,105.3446821,105.3744069,105.406525,105.4467161,105.4890414,105.5596663,105.5063688,105.4916372,105.4439719,105.3973573,105.3687765,105.3687172,105.3471851,105.3390382,105.3454563,105.327465,105.3098862,105.2848066,105.2581904,105.2595679,105.2565641,105.2592291,105.2486154,105.2173867,105.2086123,105.1959957,105.1926232,105.2041991,105.2022383,105.1882608,105.1894504,105.1960663,105.1974497,105.2180048,105.2199626,105.2183628,105.2254872,105.2198342,105.2087004
Taiwan,105.4567427,105.1967589,105.3150962,105.3527177,105.6831843,105.8260184,105.6253146,105.6218693,105.8451172,105.9704996,106.3397625,106.4246091,106.3882934,106.3131402,106.3669851,106.0695806,106.1199657,106.763831,106.7444156,106.5940906,106.4548784,106.2932393,106.2489159,106.6032339,106.6211503,106.3482127,106.4652738,106.6174752,107.0650986,107.0198538,106.7601948,106.917817,106.896271,106.8775313,107.1133082,107.0348679,107.4478709,108.0702984,108.3869118,108.9436201,109.8050509,109.9958094,109.5884364,108.7932808,108.701714,108.4181564,108.6829952,108.8554757,108.9578146,109.2514353,109.3258569,109.2687095,109.6588415,109.9272086,110.0123576,109.6016565,109.574148,109.5031228,109.284715,108.8007238,108.5560642,108.0896303,107.7442779,107.6859487,107.5347788,107.8012227
Tajikistan,106.2390361,106.2489494,106.2459692,106.2638511,106.2643703,106.258725,106.2616183,106.2548382,106.267289,106.2554849,106.252128,106.2291543,106.2275165,106.2349979,106.2299771,106.2295976,106.2344696,106.2203609,106.2097081,106.2185922,106.2190056,106.2348387,106.2307836,106.2166486,106.1957704,106.1918741,106.18807,106.1661329,106.1660418,106.1524065,106.1626671,106.1566374,106.1291274,106.1253783,106.1140651,106.088475,106.0725562,106.0438689,106.0221633,105.9959015,106.0953935,106.3002166,106.4174035,106.5143195,106.6245334,106.5989323,106.5967676,106.588648,106.5557847,106.5075602,106.4538549,106.4115639,106.4244338,106.3718603,106.3194249,106.2846808,106.2348716,106.1750505,106.1397009,106.0754162,106.0412679,105.9837843,105.945225,105.9416122,105.970903,105.9825812
Tanzania,103.1115312,103.110017,103.091773,103.0804569,103.0830619,103.0729238,103.0858899,103.0826003,103.0976626,103.0994408,103.0909431,103.0870264,103.0888771,103.0852134,103.092389,103.0821845,103.0885378,103.0959303,103.091135,103.1086762,103.102772,103.111192,103.1128396,103.1232438,103.1219993,103.1314461,103.0504821,102.9744277,102.8989845,102.8350389,102.7765074,102.6926638,102.6480102,102.5763236,102.5027712,102.5295311,102.594142,102.6820912,102.7259961,102.7527026,102.7820307,102.7357729,102.7098066,102.6826268,102.6484884,102.5858991,102.5501494,102.5096476,102.4701563,102.4120391,102.3364275,102.2810634,102.202434,102.1805934,102.1700246,102.1943003,102.2416973,102.3153784,102.3267818,102.3603438,102.420058,102.4578921,102.5108557,102.5462652,102.596359,102.6468522
Thailand,106.2962645,106.3023569,106.3051623,106.2960322,106.2917261,106.3068762,106.297199,106.2981282,106.2876382,106.2932877,106.298252,106.3114241,106.3064346,106.2985881,106.2897625,106.2739366,106.2838481,106.287245,106.3032345,106.3119745,106.3293619,106.3599226,106.3739426,106.372905,106.3936494,106.3731276,106.3421418,106.3078931,106.2961015,106.3037682,106.3254063,106.3445311,106.3483088,106.3576329,106.3509938,106.3604273,106.3752547,106.3714429,106.3696207,106.3721927,106.3738877,106.3625003,106.3618713,106.3526254,106.3597226,106.3583442,106.3654921,106.3659761,106.3615463,106.3656584,106.3753335,106.3687477,106.3584444,106.3500611,106.3396944,106.3528621,106.3575066,106.3451292,106.3506399,106.361396,106.3604211,106.356689,106.3556245,106.3507345,106.347343,106.3549249
Timor,106.9529884,106.9581417,106.95727,106.9615368,106.9590786,106.9674053,106.9701449,106.9645105,106.9680761,106.9566971,106.9670996,106.9588423,106.9478117,106.9626173,106.9587304,106.9804246,106.9763173,106.9718369,106.983481,106.9935039,106.9953386,106.9905578,106.9996628,107.0198101,107.0258495,107.027792,107.0243634,107.0399505,107.0594389,107.0777817,107.0915569,107.1161163,107.1296808,107.1519686,107.177766,107.2026933,107.2311589,107.2670829,107.2976222,107.3339685,107.3706291,107.401786,107.3808102,107.3780659,107.3753611,107.4024511,107.4151525,107.3948414,107.3889347,107.4142618,107.4022659,107.3716469,107.351295,107.2947291,107.2359933,107.1934622,107.1192134,107.0759276,107.1022624,107.122538,107.1128148,107.1016761,107.1028937,107.1005197,107.0882727,107.0760501
Togo,102.8539645,102.8537393,102.8459423,102.8446952,102.8440756,102.8416641,102.8481648,102.8394765,102.8432071,102.8255586,102.8278726,102.8192071,102.8087369,102.8171997,102.8259873,102.8291332,102.8098816,102.7954586,102.7960108,102.79704,102.7788159,102.7651086,102.7491985,102.7914572,102.8213684,102.871317,102.8961217,102.9309645,102.95107,102.9634936,102.9693289,103.0047038,103.0301411,103.0689844,103.1024152,103.0844289,103.0498526,103.0192007,103.015182,102.9871192,102.9524124,102.966072,102.9847143,102.9781157,102.964788,102.9600554,102.9252947,102.8875431,102.8547396,102.8675987,102.8833774,102.8731242,102.8837019,102.8799364,102.8754851,102.8673641,102.8378924,102.7929657,102.7789012,102.7453846,102.7229926,102.707136,102.7374583,102.7440646,102.7606668,102.7755667
Tonga,107.9529557,107.9596966,107.9736886,107.9774738,107.9694856,107.9921463,107.9917715,108.0187539,108.0377223,108.0594713,108.0826128,108.1085808,108.148908,108.1694011,108.190076,108.2162068,108.2533914,108.3026494,108.3571356,108.3982532,108.4541593,108.6065261,108.5113074,108.4141361,108.3333066,108.2633219,108.2008535,108.1190234,108.0434321,107.9831714,107.9143869,107.8214083,107.7963246,107.7526946,107.8504071,107.9721257,108.0898265,108.283461,108.4171764,108.4795347,108.5637332,108.5715737,108.5406725,108.4751463,108.4039108,108.4057642,108.4396712,108.4578341,108.482051,108.4112059,108.296849,108.2229813,108.1671277,108.1102702,108.060832,108.0516515,108.0413642,108.0068738,108.0033311,107.9786801,107.966148,107.9626686,107.9556132,107.9438158,107.9358015,107.9332691
Trinidad and Tobago,103.607966,103.633476,103.5336284,103.7005523,103.8240528,104.0255369,104.119407,104.1336838,104.0694481,104.1767744,104.130101,104.1271699,104.0744683,103.986059,103.8488931,103.6549876,103.4195874,103.5360863,103.5623938,103.4902583,103.4361163,103.5770725,103.7761616,103.9749805,104.1008335,104.1185484,104.1176319,104.138176,104.183232,104.1339557,104.0553628,104.0568116,103.9630308,103.8764157,103.6936665,103.5801486,103.4941258,103.5404795,103.6706484,103.5806862,103.4796118,103.5055295,103.5461774,103.6890241,103.9052855,104.0228907,104.1022232,104.0289794,104.0424954,104.0629735,104.0273112,103.9843158,104.010861,104.1227305,104.1250684,104.2016804,104.3713865,104.4143749,104.3693134,104.2215946,104.2052926,104.0588915,103.9805458,104.0140206,103.9997327,103.9866867
Tunisia,104.6036925,104.5978018,104.6055106,104.6185534,104.6324612,104.6535838,104.6528433,104.6784788,104.6849192,104.7100713,104.7272715,104.6977099,104.686525,104.6869814,104.720858,104.7748491,104.8061724,104.8280914,104.8408018,104.8629991,104.9480141,105.0874349,105.3490545,105.6803903,105.6836945,105.8949128,105.6999115,105.6813364,105.6913528,105.6307202,105.5802069,105.6171342,105.6855737,105.8188488,105.9697665,106.1427007,106.3939202,106.6062124,106.9660437,107.3371802,107.6225866,107.8868364,107.9319998,107.7952074,107.6183074,107.6640411,107.7376352,107.8036205,108.0514131,108.2524243,108.4713398,108.3425037,108.2878718,108.2801848,108.3117961,108.2331744,108.139366,108.142351,108.1373318,107.9604996,107.6886496,107.2676183,106.7156169,106.2964824,105.9000307,105.7115199
Turkey,104.6559598,104.6545624,104.6485025,104.6577292,104.634574,104.6330108,104.6234159,104.6299877,104.6183658,104.5952079,104.5816648,104.5602107,104.5613986,104.5630783,104.55982,104.5606765,104.5685158,104.5865484,104.6138029,104.6370404,104.6678011,104.7030411,104.7309632,104.7564241,104.7904954,104.8376055,104.8826434,104.930442,104.9727094,105.0244156,105.0961159,105.1577525,105.2585972,105.3576677,105.4586074,105.5076793,105.5699129,105.6690828,105.7742174,105.8657487,105.8701852,105.8864295,105.9025763,105.9197125,105.9904058,106.0228157,106.048632,106.13517,106.2502721,106.4140522,106.3104282,106.1404897,106.0246724,105.9206042,105.7895253,105.6933254,105.6410488,105.6062478,105.5947629,105.6184078,105.5905948,105.5628084,105.5444885,105.5450912,105.5037644,105.4669565
Turkmenistan,106.2056686,106.2144066,106.2072021,106.2060723,106.2213454,106.2097773,106.2005897,106.1975902,106.1948666,106.1848053,106.1786044,106.191787,106.2072673,106.2067667,106.1996705,106.1982305,106.2146407,106.2097921,106.2031831,106.1822603,106.1902832,106.1980145,106.203178,106.2031166,106.2092134,106.1991546,106.2174247,106.2164159,106.2099235,106.220704,106.207794,106.2121011,106.2253418,106.2134843,106.2176229,106.2232264,106.2077672,106.2192422,106.2117547,106.2162679,106.1926394,106.1920909,106.2001404,106.1895484,106.1680977,106.1706416,106.1678461,106.1648873,106.1696533,106.1660445,106.175864,106.168363,106.1835489,106.1986179,106.2029201,106.1893254,106.2034009,106.216731,106.2486103,106.2609346,106.2988606,106.3148546,106.3152886,106.3168551,106.3254667,106.3136193
Tuvalu,106.7975724,106.7910964,106.8003368,106.7981704,106.8022987,106.8040184,106.8177555,106.8002819,106.8040848,106.7991863,106.8048303,106.7880188,106.7966363,106.8022343,106.8146876,106.8123806,106.802262,106.817692,106.8149088,106.8225525,106.8246994,106.8134166,106.8341613,106.8310608,106.8243879,106.8304963,106.8236255,106.8260248,106.8157058,106.8230628,106.8339763,106.8257052,106.8323814,106.8403003,106.8267292,106.8394459,106.8404945,106.8313885,106.8251909,106.8437445,106.8363371,106.8492145,106.8452393,106.8149303,106.8241657,106.8162711,106.807795,106.8159828,106.7922614,106.7792807,106.7765309,106.7752547,106.7798429,106.7951841,106.801503,106.8061136,106.7888797,106.7974319,106.8013995,106.7965513,106.8064555,106.8077452,106.7923956,106.7760032,106.7814311,106.7988914
Uganda,102.9199395,102.9122577,102.8974262,102.9006891,102.8763995,102.8669641,102.8526213,102.8492584,102.8260956,102.8192097,102.8189972,102.7996256,102.7879359,102.7641317,102.715786,102.6935139,102.66463,102.6061848,102.5754421,102.5581867,102.5105519,102.4866153,102.4487358,102.4005872,102.3452079,102.2906335,102.2610536,102.2336316,102.1855682,102.1346709,102.0544126,101.9830285,101.9221698,101.9027997,101.8974764,101.8485316,101.8158455,101.7822162,101.755163,101.81879,101.8524359,101.9606644,102.0391952,102.1151917,102.1799204,102.2181046,102.2203355,102.2566899,102.1796559,102.1625624,102.0484966,101.9264752,101.7685527,101.6764299,101.617796,101.6024548,101.6314988,101.7306622,101.8095601,101.8835124,101.9509947,102.0180545,102.0322833,102.1294695,102.2190116,102.2841885
Ukraine,106.1501836,106.4537115,106.3813406,106.3182011,106.2537061,106.3683811,106.214495,106.2069358,106.3159744,106.1325593,106.0450082,106.1178159,106.2161099,106.3258097,106.4185137,106.500305,106.197001,106.1611847,105.7153148,105.4166029,105.5059025,105.6076832,105.6457491,105.4358197,104.9665752,104.9043482,105.1418999,105.1228531,105.4186877,105.2547728,105.182654,105.0498122,105.3693668,105.444652,105.6321395,105.4270785,105.5383433,105.897958,105.5808246,105.6932349,105.9039772,105.7023941,105.8086418,106.0000284,106.201281,106.3182594,106.4791612,106.1459848,106.1015204,106.5682486,106.9182913,106.6528299,106.6361934,106.201339,106.1333616,106.1420386,105.8198845,106.1188452,106.5694888,106.7614206,106.6603881,106.5732664,106.5076544,106.4503481,106.3361308,106.2964672
United Arab Emirates,104.2909948,104.2861918,104.2787278,104.2728536,104.2649839,104.2497029,104.2321985,104.232319,104.2043017,104.1966843,104.1834681,104.1482292,104.1297778,104.0960347,104.0569219,104.0194546,103.9774605,103.9289988,103.8924353,103.8423629,103.7881494,103.7089832,103.6430882,103.5635764,103.4809821,103.3812108,103.2822428,103.1727641,103.0371741,102.8842314,102.7218401,102.2703846,102.6998622,103.1100174,103.3904144,103.6701652,103.8242568,103.9688617,104.1071839,104.2484191,104.3789296,104.5203912,104.6614036,104.5651235,104.6108354,104.5145793,104.5054674,104.5223928,104.5302366,104.5616341,104.6246332,104.3998535,104.255362,104.3018854,104.339171,104.4335537,104.3266943,104.3821103,104.5797458,104.6238592,104.5072879,104.4465051,104.6086484,104.7628965,104.9328541,105.1374221
United Kingdom,106.1042664,105.9570673,105.6620069,105.9337318,105.8945938,105.9687216,105.7819689,105.9476714,105.9466676,106.1888263,106.103256,106.0853251,106.0628779,105.7314233,106.0141456,105.9521671,106.0578776,105.933218,105.9024942,105.90798,105.9545888,106.1197087,106.3318332,106.5112733,106.1235049,106.1236718,105.9377171,105.9705952,105.9013379,105.8761936,105.2541938,105.3432182,105.4484261,105.5866309,105.1287673,105.2945837,105.3207523,105.275519,105.0422388,105.0692827,105.003741,105.1862126,105.2058068,105.3309982,105.3426723,105.2403779,105.3832787,105.2116895,105.2228886,105.3883164,105.1582559,105.098974,105.2897163,105.247112,105.3458145,105.0317985,104.9142244,105.292225,105.1378086,105.1702775,105.1500217,105.1411588,105.3019829,105.3610763,105.4059398,105.4704361
United States,105.3610417,105.2100664,105.105067,105.3072567,105.1401312,105.104719,105.1468619,105.0483828,104.9654027,104.9182228,104.8969122,104.9895618,104.8316994,105.2153169,104.7706209,105.0773363,104.8801878,105.0098512,105.3159643,105.3096241,105.4448887,105.1991577,105.138528,105.223655,105.4511316,105.357794,105.2620105,105.2585385,105.2609302,105.1883491,105.268181,105.1622029,105.0755413,105.1796009,105.0418079,105.1868505,105.087139,105.0041291,104.9989184,104.9727788,104.9483559,104.6329713,104.9788985,104.9840932,104.804693,104.8759956,104.7209733,104.7608235,104.7303787,104.8635055,104.7919587,104.5988592,104.7908959,104.8589939,104.8525144,104.9268778,104.9331175,104.7541875,104.7803389,104.8124572,104.8405988,104.8810694,104.687297,104.8662143,104.798544,104.821477
United States Virgin Islands,103.760486,103.7700847,103.7819067,103.7998966,103.8089124,103.8309465,103.8771406,103.8949195,103.8734683,103.8506668,103.8859842,103.9101224,103.9459949,103.9648321,104.0060567,104.0148832,104.0105981,104.0131436,103.9550924,103.9368417,103.9144947,103.9301387,103.9164977,103.917043,103.8989477,103.8657025,103.8359146,103.7932783,103.7688307,103.740153,103.7077948,103.6757622,103.5958627,103.5807755,103.6244912,103.7046075,103.7700543,103.8038012,103.8379171,103.9238512,104.0282215,104.0222015,104.0068786,103.990782,103.9848606,103.9874762,103.9739642,103.9735123,103.9576787,103.9599375,103.9458529,103.9412868,103.9410007,103.94345,103.932786,103.9405817,103.9349199,103.9364374,103.9345997,103.9269534,103.9416085,103.9345424,103.9354858,103.9381863,103.9303702,103.9375459
